game_id,home_team,away_team,stadium,day_or_night,home_pitcher,away_pitcher,home_pitcher_true_freq,away_pitcher_true_freq,home_pitcher_vs_team_freq,away_pitcher_vs_team_freq,home_pitcher_vs_team_freq_count,away_pitcher_vs_team_freq_count,home_pitcher_last3_freq_1st,away_pitcher_last3_freq_1st,home_team_inning1_last10_freq,away_team_inning1_last10_freq,home_team_inning1_scaled,away_team_inning1_scaled,home_team_momentum,away_team_momentum,home_pitcher_momentum,away_pitcher_momentum,home_pitcher_vs_away_team_momentum,away_pitcher_vs_home_team_momentum,home_plate_umpire_inning1_freq,stadium_inning1_freq,stadium_inning1_scaled,umpire_inning1_scaled
777815,Boston Red Sox,Baltimore Orioles,Fenway Park,Día,Brayan Bello,Cade Povich,0.35294117647058826,0.4,0.5,0.3333333333333333,4,3,0.6666666666666666,0.3333333333333333,0.1,0.2,0.8677298311444653,0.6332082551594748,-0.7677298311444654,-0.43320825515947475,0.31372549019607837,-0.06666666666666671,-0.7469337453555531,-0.7010631644777987,0.4146341463414634,0.5192307692307693,0.6005917159763314,0.574108818011257
777809,Boston Red Sox,Baltimore Orioles,Fenway Park,Noche,Lucas Giolito,,1.0,0.0,-1.0,-1.0,0,0,0.3333333333333333,0.0,0.1,0.2,0.8677298311444653,0.6332082551594748,-0.7677298311444654,-0.43320825515947475,-0.6666666666666667,0.0,0.233458411507192,-0.7677298311444654,0.0,0.5192307692307693,0.6005917159763314,0.0
777811,Cincinnati Reds,Chicago Cubs,Great American Ball Park,Noche,Hunter Greene,Matthew Boyd,0.2222222222222222,0.2222222222222222,0.0,-1.0,3,0,0.0,0.3333333333333333,0.2,0.1,0.6566604127579737,0.5863039399624767,-0.4566604127579737,-0.4863039399624767,-0.2222222222222222,0.1111111111111111,-0.26408171774025446,-0.5677715238690848,0.41935483870967744,0.4423076923076923,0.3520710059171597,0.5806451612903226
777806,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,Noche,Paul Skenes,Freddy Peralta,0.1875,0.3333333333333333,0.0,0.5,1,2,0.0,0.3333333333333333,0.1,0.2,0.6566604127579737,0.6097560975609756,-0.5566604127579737,-0.4097560975609756,-0.1875,0.0,-0.22225609756097559,-0.5566604127579737,0.5151515151515151,0.4519230769230769,0.3831360946745562,0.7132867132867132
777801,Washington Nationals,San Francisco Giants,Nationals Park,Noche,MacKenzie Gore,Landen Roupp,0.17391304347826086,0.14285714285714285,1.0,-1.0,1,0,0.6666666666666666,0.0,0.3,0.3,0.6801125703564729,0.6039488966318235,-0.3801125703564729,-0.3039488966318235,0.49275362318840576,-0.14285714285714285,-0.7967025198202293,-0.23725542749933004,0.5121951219512195,0.40384615384615385,0.227810650887574,0.7091932457786116
777810,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,Noche,Drew Rasmussen,Eric Lauer,0.25,0.0,-1.0,-1.0,0,0,0.3333333333333333,0.0,0.2,0.3,0.6041620049228016,0.49249530956848037,-0.4041620049228016,-0.19249530956848038,0.08333333333333331,0.0,-0.2758286429018137,-0.4041620049228016,0.7222222222222222,0.6428571428571429,1.0,1.0
777807,Detroit Tigers,Cleveland Guardians,Comerica Park,Noche,Jackson Jobe,Slade Cecconi,0.6666666666666666,0.0,-1.0,-1.0,0,0,0.6666666666666666,0.0,0.4,0.2,0.6902899217671422,0.5393996247654784,-0.2902899217671422,-0.3393996247654784,0.0,0.0,-0.3393996247654784,-0.2902899217671422,0.5641025641025641,0.5047619047619047,0.5538461538461538,0.7810650887573964
777808,New York Mets,Los Angeles Dodgers,Citi Field,Noche,Griffin Canning,Clayton Kershaw,0.3333333333333333,0.25,0.0,-1.0,1,0,0.3333333333333333,0.6666666666666666,0.2,0.5,0.5698655117392296,0.8130081300813008,-0.3698655117392296,-0.3130081300813008,0.0,0.41666666666666663,-0.3130081300813008,-0.7865321784058963,0.5135135135135135,0.3490566037735849,0.050798258345428136,0.711018711018711
777813,Atlanta Braves,San Diego Padres,Truist Park,Noche,Chris Sale,Nick Pivetta,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,3,0.0,0.3333333333333333,0.1,0.5,0.7831729693443724,0.8130081300813008,-0.6831729693443724,-0.3130081300813008,-0.3,0.0,-0.013008130081300806,-0.6831729693443724,0.43243243243243246,0.5045871559633027,0.5532815808045164,0.5987525987525988
777805,Chicago White Sox,Texas Rangers,Rate Field,Noche,Sean Burke,Tyler Mahle,0.3333333333333333,0.0,-1.0,-1.0,0,0,0.0,0.3333333333333333,0.1,0.4,0.5926601322087988,0.8911819887429644,-0.4926601322087988,-0.49118198874296437,-0.3333333333333333,0.3333333333333333,-0.15784865540963106,-0.8259934655421322,0.42857142857142855,0.5714285714285714,0.769230769230769,0.5934065934065934
