game_id,home_team,away_team,stadium,day_or_night,home_pitcher,away_pitcher,home_pitcher_true_freq,away_pitcher_true_freq,home_pitcher_vs_team_freq,away_pitcher_vs_team_freq,home_pitcher_vs_team_freq_count,away_pitcher_vs_team_freq_count,home_pitcher_last3_freq_1st,away_pitcher_last3_freq_1st,home_team_inning1_last10_freq,away_team_inning1_last10_freq,home_team_inning1_scaled,away_team_inning1_scaled,home_team_momentum,away_team_momentum,home_pitcher_momentum,away_pitcher_momentum,home_pitcher_vs_away_team_momentum,away_pitcher_vs_home_team_momentum,home_plate_umpire_inning1_freq,stadium_inning1_freq,stadium_inning1_scaled,umpire_inning1_scaled
777847,Pittsburgh Pirates,Cincinnati Reds,PNC Park,Noche,Bailey Falter,Nick Martinez,0.2222222222222222,0.2,0.5,0.5,4,2,0.0,0.3333333333333333,0.1,0.2,0.6566604127579737,0.5982512655315233,-0.5566604127579737,-0.3982512655315233,-0.2222222222222222,0.1333333333333333,-0.17602904330930108,-0.689993746091307,0.34210526315789475,0.4519230769230769,0.2808473252635688,0.580091533180778
777850,Miami Marlins,Chicago Cubs,loanDepot park,Noche,Ryan Weathers,Jameson Taillon,0.0,0.16666666666666666,0.0,0.0,1,2,0.0,0.3333333333333333,0.1,0.1,0.639355908122188,0.5863039399624767,-0.539355908122188,-0.4863039399624767,0.0,0.16666666666666666,-0.4863039399624767,-0.7060225747888547,0.5135135135135135,0.5533980582524272,0.6630525848898524,0.8707403055229141
777851,Boston Red Sox,New York Mets,Fenway Park,Noche,Walker Buehler,Clay Holmes,0.4166666666666667,0.2,-1.0,-1.0,0,0,0.3333333333333333,0.3333333333333333,0.1,0.2,0.8677298311444653,0.5698655117392296,-0.7677298311444654,-0.3698655117392296,-0.08333333333333337,0.1333333333333333,-0.28653217840589623,-0.9010631644777987,0.48717948717948717,0.5192307692307693,0.5343615775087857,0.8260869565217391
777841,Washington Nationals,Atlanta Braves,Nationals Park,Noche,Mitchell Parker,Spencer Strider,0.15,0.0,0.0,-1.0,3,0,0.6666666666666666,0.3333333333333333,0.3,0.1,0.6801125703564729,0.5292222733548091,-0.3801125703564729,-0.4292222733548091,0.5166666666666666,0.3333333333333333,-0.9458889400214757,-0.7134459036898062,0.5555555555555556,0.40384615384615385,0.09976571651698547,0.9420289855072463
777848,Tampa Bay Rays,Houston Astros,George M. Steinbrenner Field,Noche,Zack Littell,Brandon Walter,0.3684210526315789,0.0,0.0,-1.0,2,0,0.6666666666666666,0.0,0.2,0.1,0.6041620049228016,0.6222000995520159,-0.4041620049228016,-0.522200099552016,0.2982456140350877,0.0,-0.8204457135871037,-0.4041620049228016,0.43243243243243246,0.6428571428571429,1.0,0.7332549941245594
777849,New York Yankees,Texas Rangers,Yankee Stadium,Noche,Will Warren,Patrick Corbin,0.1111111111111111,0.3157894736842105,-1.0,0.0,0,1,0.0,0.3333333333333333,0.0,0.4,0.8208255159474673,0.8911819887429644,-0.8208255159474673,-0.49118198874296437,-0.1111111111111111,0.017543859649122806,-0.38007087763185327,-0.8383693755965902,0.42105263157894735,0.46153846153846156,0.3170636470128856,0.7139588100686498
777845,Toronto Blue Jays,San Diego Padres,Rogers Centre,Noche,Chris Bassitt,Dylan Cease,0.3181818181818182,0.43478260869565216,1.0,-1.0,1,0,0.3333333333333333,0.6666666666666666,0.3,0.5,0.7412721186035389,0.8130081300813008,-0.44127211860353893,-0.3130081300813008,0.015151515151515138,0.23188405797101447,-0.32815964523281593,-0.6731561765745534,0.5,0.49019607843137253,0.42500248830496645,0.8478260869565217
777846,Chicago White Sox,Seattle Mariners,Rate Field,Noche,Adrian Houser,Casey Legumina,0.14285714285714285,0.0,-1.0,-1.0,0,0,0.3333333333333333,0.0,0.1,0.2,0.5926601322087988,0.926829268292683,-0.4926601322087988,-0.7268292682926829,0.19047619047619047,0.0,-0.9173054587688734,-0.4926601322087988,0.5,0.5714285714285714,0.7309644670050759,0.8478260869565217
777844,Milwaukee Brewers,Baltimore Orioles,American Family Field,Noche,Logan Henderson,Keegan Akin,0.0,0.0,-1.0,-1.0,0,0,0.0,0.0,0.2,0.2,0.6097560975609756,0.6332082551594748,-0.4097560975609756,-0.43320825515947475,0.0,0.0,-0.43320825515947475,-0.4097560975609756,0.5897435897435898,0.5,0.46192893401015217,1.0
777840,St. Louis Cardinals,Detroit Tigers,Busch Stadium,Noche,Erick Fedde,Tarik Skubal,0.13043478260869565,0.21052631578947367,0.0,-1.0,2,0,0.3333333333333333,0.6666666666666666,0.3,0.4,0.501481650330522,0.7132995858260469,-0.20148165033052207,-0.3132995858260469,0.20289855072463767,0.45614035087719296,-0.5161981365506846,-0.657622001207715,0.4444444444444444,0.37735849056603776,0.0,0.753623188405797
