game_id,home_team,away_team,stadium,day_or_night,home_pitcher,away_pitcher,home_pitcher_true_freq,away_pitcher_true_freq,home_pitcher_vs_team_freq,away_pitcher_vs_team_freq,home_pitcher_vs_team_freq_count,away_pitcher_vs_team_freq_count,home_pitcher_last3_freq_1st,away_pitcher_last3_freq_1st,home_team_inning1_last10_freq,away_team_inning1_last10_freq,home_team_inning1_scaled,away_team_inning1_scaled,home_team_momentum,away_team_momentum,home_pitcher_momentum,away_pitcher_momentum,home_pitcher_vs_away_team_momentum,away_pitcher_vs_home_team_momentum,home_plate_umpire_inning1_freq,stadium_inning1_freq,stadium_inning1_scaled,umpire_inning1_scaled
777834,Pittsburgh Pirates,Cincinnati Reds,PNC Park,Día,Andrew Heaney,Brady Singer,0.2631578947368421,0.25,0.0,0.5,1,2,0.3333333333333333,0.6666666666666666,0.1,0.2,0.6566604127579737,0.5982512655315233,-0.5566604127579737,-0.3982512655315233,0.07017543859649122,0.41666666666666663,-0.4684267041280145,-0.9733270794246404,0.43902439024390244,0.4519230769230769,0.2808473252635688,0.6829268292682926
777832,Tampa Bay Rays,Houston Astros,George M. Steinbrenner Field,Día,Taj Bradley,Hunter Brown,0.2777777777777778,0.35,1.0,-1.0,1,0,0.3333333333333333,0.3333333333333333,0.2,0.1,0.6041620049228016,0.6222000995520159,-0.4041620049228016,-0.522200099552016,0.055555555555555525,-0.016666666666666663,-0.5777556551075715,-0.3874953382561349,0.5161290322580645,0.6428571428571429,1.0,0.8028673835125447
777861,Minnesota Twins,Cleveland Guardians,Target Field,Día,Joe Ryan,,0.13333333333333333,0.0,0.0,-1.0,1,0,0.3333333333333333,0.0,0.4,0.2,0.7973733583489682,0.5393996247654784,-0.39737335834896814,-0.3393996247654784,0.19999999999999998,0.0,-0.5393996247654784,-0.39737335834896814,0.4722222222222222,0.5480769230769231,0.6430105427567356,0.7345679012345678
777833,Miami Marlins,Chicago Cubs,loanDepot park,Día,Max Meyer,Cade Horton,0.1,0.0,0.0,-1.0,1,0,0.6666666666666666,0.0,0.1,0.1,0.639355908122188,0.5863039399624767,-0.539355908122188,-0.4863039399624767,0.5666666666666667,0.0,-1.0529706066291433,-0.539355908122188,0.3783783783783784,0.5533980582524272,0.6630525848898524,0.5885885885885885
777826,Milwaukee Brewers,Baltimore Orioles,American Family Field,Día,Chad Patrick,Tomoyuki Sugano,0.0,0.5,-1.0,-1.0,0,0,0.6666666666666666,0.0,0.2,0.2,0.6097560975609756,0.6332082551594748,-0.4097560975609756,-0.43320825515947475,0.6666666666666666,-0.5,-1.0998749218261414,0.09024390243902441,0.5405405405405406,0.5,0.46192893401015217,0.8408408408408409
777827,St. Louis Cardinals,Detroit Tigers,Busch Stadium,Día,Andre Pallante,Brant Hurter,0.15,0.0,-1.0,-1.0,0,0,0.0,1.0,0.3,0.4,0.501481650330522,0.7132995858260469,-0.20148165033052207,-0.3132995858260469,-0.15,1.0,-0.1632995858260469,-1.2014816503305221,0.6428571428571429,0.37735849056603776,0.0,1.0
777830,Chicago White Sox,Seattle Mariners,Rate Field,Día,Shane Smith,Logan Evans,0.25,0.0,-1.0,-1.0,0,0,0.3333333333333333,0.3333333333333333,0.1,0.2,0.5926601322087988,0.926829268292683,-0.4926601322087988,-0.7268292682926829,0.08333333333333331,0.3333333333333333,-0.8101626016260162,-0.8259934655421322,0.5609756097560976,0.5714285714285714,0.7309644670050759,0.8726287262872628
777819,San Francisco Giants,Kansas City Royals,Oracle Park,Día,Logan Webb,Daniel Lynch IV,0.2777777777777778,0.0,-1.0,-1.0,0,0,0.3333333333333333,0.3333333333333333,0.3,0.1,0.6761651774933591,0.5574912891986062,-0.37616517749335915,-0.45749128919860627,0.055555555555555525,0.3333333333333333,-0.5130468447541618,-0.7094985108266925,0.3333333333333333,0.46534653465346537,0.3314067447353872,0.5185185185185185
777829,Minnesota Twins,Cleveland Guardians,Target Field,Día,Chris Paddack,Gavin Williams,0.25,0.3076923076923077,0.5,0.3333333333333333,2,3,0.0,0.3333333333333333,0.4,0.2,0.7973733583489682,0.5393996247654784,-0.39737335834896814,-0.3393996247654784,-0.25,0.025641025641025605,-0.08939962476547841,-0.42301438398999375,0.625,0.5480769230769231,0.6430105427567356,0.9722222222222221
777831,Boston Red Sox,New York Mets,Fenway Park,Noche,Garrett Crochet,Tylor Megill,0.2,0.16666666666666666,0.0,0.0,1,1,0.3333333333333333,0.3333333333333333,0.1,0.2,0.8677298311444653,0.5698655117392296,-0.7677298311444654,-0.3698655117392296,0.1333333333333333,0.16666666666666666,-0.5031988450725629,-0.934396497811132,0.5384615384615384,0.5192307692307693,0.5343615775087857,0.8376068376068375
777835,New York Yankees,Texas Rangers,Yankee Stadium,Noche,Ryan Yarbrough,Jacob deGrom,0.0,0.6,-1.0,-1.0,0,0,0.0,0.3333333333333333,0.0,0.4,0.8208255159474673,0.8911819887429644,-0.8208255159474673,-0.49118198874296437,0.0,-0.26666666666666666,-0.49118198874296437,-0.5541588492808007,0.4,0.46153846153846156,0.3170636470128856,0.6222222222222222
777837,Toronto Blue Jays,San Diego Padres,Rogers Centre,Noche,Kevin Gausman,Randy Vásquez,0.2631578947368421,0.45,-1.0,1.0,0,1,0.0,0.0,0.3,0.5,0.7412721186035389,0.8130081300813008,-0.44127211860353893,-0.3130081300813008,-0.2631578947368421,-0.45,-0.049850235344458704,0.008727881396461079,0.5263157894736842,0.49019607843137253,0.42500248830496645,0.8187134502923975
777823,Colorado Rockies,Philadelphia Phillies,Coors Field,Noche,Carson Palmquist,Taijuan Walker,0.0,0.25,-1.0,0.0,0,1,0.0,0.0,0.3,0.3,0.7433217189314751,0.8130081300813008,-0.44332171893147515,-0.5130081300813008,0.0,-0.25,-0.5130081300813008,-0.19332171893147515,0.42105263157894735,0.5728155339805825,0.7361884579370161,0.6549707602339181
777828,Athletics,Los Angeles Angels,Sutter Health Park,Noche,JP Sears,Jack Kochanowicz,0.2222222222222222,0.45454545454545453,0.0,-1.0,2,0,0.0,0.0,0.4,0.5,0.8130081300813008,0.5807200929152149,-0.4130081300813008,-0.08072009291521487,-0.2222222222222222,-0.45454545454545453,0.14150212930700734,0.04153732446415376,0.4375,0.5238095238095238,0.5516074450084602,0.6805555555555555
777824,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,Noche,Dustin May,Corbin Burnes,0.0,0.15789473684210525,0.0,0.5,1,2,0.3333333333333333,0.0,0.5,0.4,1.0,0.8998342410608573,-0.5,-0.4998342410608573,0.3333333333333333,-0.15789473684210525,-0.8331675743941906,-0.34210526315789475,0.3870967741935484,0.54,0.6125888324873097,0.6021505376344085
777825,Washington Nationals,Atlanta Braves,Nationals Park,Noche,Trevor Williams,AJ Smith-Shawver,0.2222222222222222,0.4,0.0,-1.0,1,0,0.3333333333333333,0.0,0.3,0.1,0.6801125703564729,0.5292222733548091,-0.3801125703564729,-0.4292222733548091,0.1111111111111111,-0.4,-0.5403333844659202,0.019887429643527132,0.0,0.40384615384615385,0.09976571651698547,0.0
