game_id,date,home_team,away_team,home_score,away_score,home_hits,away_hits,home_errors,away_errors,status,game_time,day_or_night,stadium,home_plate_umpire,inning_1_away,inning_1_home,inning_2_away,inning_2_home,inning_3_away,inning_3_home,inning_4_away,inning_4_home,inning_5_away,inning_5_home,inning_6_away,inning_6_home,inning_7_away,inning_7_home,inning_8_away,inning_8_home,inning_9_away,inning_9_home,inning_10_away,inning_10_home,inning_11_away,inning_11_home,inning_12_away,inning_12_home,inning_13_away,inning_13_home,inning_14_away,inning_14_home
744860,21/05/2024,Washington Nationals,Minnesota Twins,0,10,3,10,0,0,Final,21/05/2024 18:45,Noche,Nationals Park,Adrian Johnson,0,0,2,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,,,,,,,,,,
745090,21/05/2024,Tampa Bay Rays,Boston Red Sox,2,5,7,7,0,0,Final,21/05/2024 18:50,Noche,Tropicana Field,Vic Carapazza,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,,,,,,,,,,
745742,21/05/2024,New York Yankees,Seattle Mariners,3,6,5,10,0,1,Final,21/05/2024 19:05,Noche,Yankee Stadium,D.J. Reyburn,0,0,0,0,2,0,0,0,0,0,0,0,2,3,1,0,1,0,,,,,,,,,,
744936,21/05/2024,Toronto Blue Jays,Chicago White Sox,0,5,2,8,1,0,Final,21/05/2024 19:07,Noche,Rogers Centre,Adam Beck,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,,,,,,
746309,21/05/2024,Kansas City Royals,Detroit Tigers,10,3,15,6,0,1,Final,21/05/2024 19:40,Noche,Kauffman Stadium,Clint Vondrak,0,2,0,4,0,2,3,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,
746875,21/05/2024,Chicago Cubs,Atlanta Braves,4,3,7,5,1,1,Final,21/05/2024 19:40,Noche,Wrigley Field,Chris Guccione,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,
745180,21/05/2024,St. Louis Cardinals,Baltimore Orioles,3,1,5,3,1,0,Final,22/05/2024 12:15,Dia,Busch Stadium,Mike Estabrook,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,
746385,21/05/2024,Houston Astros,Los Angeles Angels,6,5,10,11,0,0,Final,21/05/2024 20:10,Noche,Minute Maid Park,James Hoye,2,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,,,,,,,,
745662,21/05/2024,Oakland Athletics,Colorado Rockies,5,4,6,8,1,0,Final,21/05/2024 21:40,Noche,Oakland Coliseum,Bill Miller,2,0,0,0,0,1,0,0,1,0,0,1,1,2,0,1,0,,,,,,,,,,,
746145,21/05/2024,Los Angeles Dodgers,Arizona Diamondbacks,3,7,6,12,0,1,Final,21/05/2024 22:10,Noche,Dodger Stadium,Ryan Wills,0,0,2,0,0,0,0,1,1,0,1,2,3,0,0,0,0,0,,,,,,,,,,
745180,22/05/2024,St. Louis Cardinals,Baltimore Orioles,3,1,5,3,1,0,Final,22/05/2024 12:15,Dia,Busch Stadium,Mike Estabrook,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,
744856,22/05/2024,Washington Nationals,Minnesota Twins,2,3,7,7,0,0,Final,22/05/2024 13:05,Dia,Nationals Park,Junior Valentine,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,,,,,,,,,,
746634,22/05/2024,Cleveland Guardians,New York Mets,6,3,8,8,0,0,Final,22/05/2024 13:10,Dia,Progressive Field,Emil Jimenez,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,2,0,,,,,,,,,,,
745173,22/05/2024,St. Louis Cardinals,Baltimore Orioles,5,4,8,8,1,2,Final,22/05/2024 13:46,Dia,Busch Stadium,Charlie Ramos,0,0,0,0,3,0,0,0,0,1,0,3,0,1,0,0,1,,,,,,,,,,,
746386,22/05/2024,Houston Astros,Los Angeles Angels,1,2,6,3,0,1,Final,22/05/2024 14:10,Dia,Minute Maid Park,Edwin Jimenez,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,
746304,22/05/2024,Kansas City Royals,Detroit Tigers,8,3,9,6,0,1,Final,22/05/2024 14:10,Dia,Kauffman Stadium,Mark Wegner,0,0,0,2,0,0,0,1,0,1,0,0,2,4,1,0,0,,,,,,,,,,,
746712,22/05/2024,Cincinnati Reds,San Diego Padres,3,7,6,14,1,0,Final,22/05/2024 18:40,Noche,Great American Ball Park,John Tumpane,1,1,0,0,0,0,1,0,3,0,2,2,0,0,0,0,0,0,,,,,,,,,,
745502,22/05/2024,Pittsburgh Pirates,San Francisco Giants,5,9,6,12,2,0,Final,22/05/2024 18:40,Noche,PNC Park,Tony Randazzo,0,0,0,0,0,0,0,5,1,0,2,0,0,0,1,0,1,0,4,0,,,,,,,,
745576,22/05/2024,Philadelphia Phillies,Texas Rangers,11,4,8,7,0,4,Final,22/05/2024 18:40,Noche,Citizens Bank Park,Quinn Wolcott,1,0,1,2,0,1,0,3,1,0,0,4,1,0,0,1,0,,,,,,,,,,,
746063,22/05/2024,Miami Marlins,Milwaukee Brewers,1,0,4,4,0,0,Final,22/05/2024 18:40,Noche,loanDepot park,Alfonso Márquez,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
745089,22/05/2024,Tampa Bay Rays,Boston Red Sox,5,8,8,8,1,0,Final,22/05/2024 18:50,Noche,Tropicana Field,Adam Hamari,0,0,0,3,0,0,0,0,5,0,3,0,0,1,0,0,0,1,,,,,,,,,,
745743,22/05/2024,New York Yankees,Seattle Mariners,7,3,7,6,0,0,Final,22/05/2024 19:05,Noche,Yankee Stadium,Nic Lentz,0,2,0,0,0,2,0,0,0,0,0,1,0,0,3,2,0,,,,,,,,,,,
744933,22/05/2024,Toronto Blue Jays,Chicago White Sox,9,2,10,6,2,1,Final,22/05/2024 19:07,Noche,Rogers Centre,Dan Iassogna,0,0,0,7,0,0,0,2,0,0,0,0,0,0,2,0,0,,,,,,,,,,,
746876,22/05/2024,Chicago Cubs,Atlanta Braves,2,9,3,9,1,1,Final,22/05/2024 19:40,Noche,Wrigley Field,Gabe Morales,0,0,0,0,2,0,0,0,0,0,0,1,6,0,1,1,0,0,,,,,,,,,,
745661,22/05/2024,Oakland Athletics,Colorado Rockies,3,4,8,12,0,0,Final,22/05/2024 21:40,Noche,Oakland Coliseum,Malachi Moore,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,,,,
746143,22/05/2024,Los Angeles Dodgers,Arizona Diamondbacks,0,6,6,9,1,0,Final,22/05/2024 22:10,Noche,Dodger Stadium,Chad Fairchild,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,,,,,,,,,,
745500,23/05/2024,Pittsburgh Pirates,San Francisco Giants,6,7,9,13,0,1,Final,23/05/2024 12:35,Dia,PNC Park,Tom Hanahan,0,1,0,0,0,0,1,4,0,0,0,0,1,1,5,0,0,0,,,,,,,,,,
745741,23/05/2024,New York Yankees,Seattle Mariners,5,0,11,3,0,0,Final,23/05/2024 12:35,Dia,Yankee Stadium,Alex MacKay,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,
745573,23/05/2024,Philadelphia Phillies,Texas Rangers,5,2,12,6,0,1,Final,23/05/2024 13:05,Dia,Citizens Bank Park,Sean Barber,0,0,1,0,0,1,0,3,0,0,0,0,1,1,0,0,0,,,,,,,,,,,
746714,23/05/2024,Cincinnati Reds,San Diego Padres,4,6,8,12,0,0,Final,23/05/2024 13:10,Dia,Great American Ball Park,Marvin Hudson,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,,,,,,,,
746874,23/05/2024,Chicago Cubs,Atlanta Braves,0,3,4,6,0,0,Final,23/05/2024 14:20,Dia,Wrigley Field,Ryan Additon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,,,,,,,,,
745660,23/05/2024,Oakland Athletics,Colorado Rockies,10,9,17,11,1,0,Final,23/05/2024 15:37,Dia,Oakland Coliseum,Doug Eddings,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,1,4,5,,,,,,
746474,23/05/2024,Detroit Tigers,Toronto Blue Jays,1,9,5,13,0,0,Final,23/05/2024 18:40,Noche,Comerica Park,Lance Barrett,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,3,0,,,,,,,,,,
746792,23/05/2024,Chicago White Sox,Baltimore Orioles,6,8,7,13,0,0,Final,23/05/2024 19:40,Noche,Guaranteed Rate Field,Jeremy Riggs,0,1,0,0,1,1,4,0,0,0,3,0,0,0,0,0,0,4,,,,,,,,,,
746475,24/05/2024,Detroit Tigers,Toronto Blue Jays,6,2,7,10,0,1,Final,24/05/2024 18:40,Noche,Comerica Park,Mark Ripperger,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,2,,,,,,,,,,,
745501,24/05/2024,Pittsburgh Pirates,Atlanta Braves,11,5,14,7,0,2,Final,24/05/2024 18:40,Noche,PNC Park,Nick Mahrley,0,2,0,0,0,3,0,0,0,2,0,3,0,1,5,0,0,,,,,,,,,,,
744853,24/05/2024,Washington Nationals,Seattle Mariners,6,1,8,5,0,0,Final,24/05/2024 18:45,Noche,Nationals Park,Alex Tosi,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,,,,,,,,,,,
745087,24/05/2024,Tampa Bay Rays,Kansas City Royals,1,8,4,12,0,0,Final,24/05/2024 18:50,Noche,Tropicana Field,Lance Barksdale,0,1,0,0,0,0,2,0,3,0,1,0,2,0,0,0,0,0,,,,,,,,,,
746713,24/05/2024,Cincinnati Reds,Los Angeles Dodgers,9,6,6,11,0,0,Final,24/05/2024 19:10,Noche,Great American Ball Park,Alan Porter,0,3,4,0,0,0,0,0,1,6,0,0,0,0,0,0,1,,,,,,,,,,,
745822,24/05/2024,New York Mets,San Francisco Giants,7,8,9,9,0,3,Final,24/05/2024 19:10,Noche,Citi Field,Ben May,0,1,1,0,1,0,0,2,0,2,0,0,0,1,5,0,1,1,,,,,,,,,,
745905,24/05/2024,Minnesota Twins,Texas Rangers,3,2,10,4,0,0,Final,24/05/2024 19:10,Noche,Target Field,Erich Bacchus,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
746956,24/05/2024,Boston Red Sox,Milwaukee Brewers,2,7,9,11,1,0,Final,24/05/2024 19:10,Noche,Fenway Park,Brian Knight,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,1,0,,,,,,,,,,
746793,24/05/2024,Chicago White Sox,Baltimore Orioles,4,6,9,8,1,1,Final,24/05/2024 19:40,Noche,Guaranteed Rate Field,Ramon De Jesus,0,0,0,0,1,0,0,0,3,3,0,0,0,1,2,0,0,0,,,,,,,,,,
746558,24/05/2024,Colorado Rockies,Philadelphia Phillies,3,2,11,7,0,0,Final,24/05/2024 20:40,Noche,Coors Field,Brian Walsh,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
746227,24/05/2024,Los Angeles Angels,Cleveland Guardians,4,10,9,10,1,0,Final,24/05/2024 21:38,Noche,Angel Stadium,Paul Clemons,0,1,2,0,2,1,5,0,1,0,0,1,0,0,0,1,0,0,,,,,,,,,,
745663,24/05/2024,Oakland Athletics,Houston Astros,3,6,10,12,0,1,Final,24/05/2024 21:40,Noche,Oakland Coliseum,Bruce Dreckman,0,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,
747200,24/05/2024,Arizona Diamondbacks,Miami Marlins,0,3,4,9,0,1,Final,24/05/2024 21:40,Noche,Chase Field,Rob Drake,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
745415,24/05/2024,San Diego Padres,New York Yankees,0,8,3,10,0,0,Final,24/05/2024 21:40,Noche,Petco Park,Chad Whitson,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
745175,24/05/2024,St. Louis Cardinals,Chicago Cubs,5,4,11,12,0,0,Final,13/07/2024 20:15,Noche,Busch Stadium,David Arrieta,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,
746470,25/05/2024,Detroit Tigers,Toronto Blue Jays,2,1,8,6,1,0,Final,25/05/2024 13:10,Dia,Comerica Park,Roberto Ortiz,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
745823,25/05/2024,New York Mets,San Francisco Giants,2,7,4,8,1,1,Final,25/05/2024 13:40,Dia,Citi Field,CB Bucknor,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,0,,,,,,,,
745901,25/05/2024,Minnesota Twins,Texas Rangers,5,3,7,5,0,0,Final,25/05/2024 14:10,Dia,Target Field,Laz Diaz,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,,,,,,,,,,,
746794,25/05/2024,Chicago White Sox,Baltimore Orioles,3,5,5,8,0,0,Final,25/05/2024 14:10,Dia,Guaranteed Rate Field,Adrian Johnson,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,,,,,,,,,,
744851,25/05/2024,Washington Nationals,Seattle Mariners,3,1,6,5,0,0,Final,25/05/2024 16:05,Dia,Nationals Park,Dan Bellino,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,,,,,,,,,,,
745493,25/05/2024,Pittsburgh Pirates,Atlanta Braves,4,1,7,9,0,1,Final,25/05/2024 16:05,Dia,PNC Park,Hunter Wendelstedt,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
745658,25/05/2024,Oakland Athletics,Houston Astros,3,1,6,4,1,0,Final,25/05/2024 16:07,Dia,Oakland Coliseum,Jeremie Rehak,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,
745086,25/05/2024,Tampa Bay Rays,Kansas City Royals,4,7,7,11,0,1,Final,25/05/2024 16:10,Dia,Tropicana Field,Nic Lentz,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,3,0,,,,,,
746958,25/05/2024,Boston Red Sox,Milwaukee Brewers,3,6,5,11,0,0,Final,25/05/2024 16:10,Dia,Fenway Park,Chris Guccione,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,1,,,,,,,,,,
746710,25/05/2024,Cincinnati Reds,Los Angeles Dodgers,3,1,9,5,0,0,Final,25/05/2024 19:15,Noche,Great American Ball Park,Ryan Blakney,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
745176,25/05/2024,St. Louis Cardinals,Chicago Cubs,7,6,15,12,1,0,Final,25/05/2024 19:15,Noche,Busch Stadium,Cory Blaser,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,4,2,,,,,,,,,,,
746556,25/05/2024,Colorado Rockies,Philadelphia Phillies,4,8,9,12,0,1,Final,25/05/2024 21:10,Noche,Coors Field,Edwin Moscoso,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6,1,,,,,,,,,,
746226,25/05/2024,Los Angeles Angels,Cleveland Guardians,3,4,8,6,0,1,Final,25/05/2024 21:38,Noche,Angel Stadium,Carlos Torres,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
745411,25/05/2024,San Diego Padres,New York Yankees,1,4,4,9,0,0,Final,25/05/2024 21:40,Noche,Petco Park,Bill Miller,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
747199,25/05/2024,Arizona Diamondbacks,Miami Marlins,3,2,5,11,0,1,Final,25/05/2024 22:10,Noche,Chase Field,D.J. Reyburn,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,
746469,26/05/2024,Detroit Tigers,Toronto Blue Jays,14,11,17,14,0,0,Final,26/05/2024 11:35,Dia,Comerica Park,Alfonso Márquez,0,0,0,4,0,1,2,0,1,3,2,1,1,0,5,2,0,3,,,,,,,,,,
746711,26/05/2024,Cincinnati Reds,Los Angeles Dodgers,4,1,8,5,1,0,Final,26/05/2024 12:10,Dia,Great American Ball Park,Dan Merzel,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
744855,26/05/2024,Washington Nationals,Seattle Mariners,5,9,8,10,1,0,Final,26/05/2024 13:35,Dia,Nationals Park,Tony Randazzo,0,0,1,0,0,0,3,0,0,1,0,0,0,4,2,0,3,0,,,,,,,,,,
745498,26/05/2024,Pittsburgh Pirates,Atlanta Braves,1,8,5,14,0,0,Final,26/05/2024 13:35,Dia,PNC Park,John Tumpane,0,0,0,1,1,0,1,0,2,0,0,0,0,0,2,0,2,0,,,,,,,,,,
746957,26/05/2024,Boston Red Sox,Milwaukee Brewers,2,1,9,8,0,0,Final,26/05/2024 13:35,Dia,Fenway Park,Gabe Morales,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,
745824,26/05/2024,New York Mets,San Francisco Giants,4,3,8,7,1,1,Final,26/05/2024 13:40,Dia,Citi Field,Adam Beck,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,,,,,,,,,,
745088,26/05/2024,Tampa Bay Rays,Kansas City Royals,4,1,6,7,0,0,Final,26/05/2024 13:40,Dia,Tropicana Field,Quinn Wolcott,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,,,,,,,,,,,
745902,26/05/2024,Minnesota Twins,Texas Rangers,2,6,3,9,2,1,Final,26/05/2024 14:10,Dia,Target Field,Mike Estabrook,0,0,0,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,
746789,26/05/2024,Chicago White Sox,Baltimore Orioles,1,4,1,6,1,1,Final,26/05/2024 14:10,Dia,Guaranteed Rate Field,Junior Valentine,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,,,,,,,,,,
746557,26/05/2024,Colorado Rockies,Philadelphia Phillies,5,2,6,5,1,1,Final,26/05/2024 15:10,Dia,Coors Field,Vic Carapazza,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
746230,26/05/2024,Los Angeles Angels,Cleveland Guardians,4,5,9,6,1,0,Final,26/05/2024 16:07,Dia,Angel Stadium,Ryan Wills,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,2,0,0,,,,,,,,,,
745653,26/05/2024,Oakland Athletics,Houston Astros,2,5,6,11,2,1,Final,26/05/2024 16:07,Dia,Oakland Coliseum,Clint Vondrak,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,
747197,26/05/2024,Arizona Diamondbacks,Miami Marlins,1,3,6,9,1,0,Final,26/05/2024 16:10,Dia,Chase Field,John Libka,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,,,,,,,,,,
745413,26/05/2024,San Diego Padres,New York Yankees,5,2,9,8,0,1,Final,26/05/2024 16:10,Dia,Petco Park,Malachi Moore,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,,,,,,,,,,,
745172,26/05/2024,St. Louis Cardinals,Chicago Cubs,4,3,6,8,1,1,Final,26/05/2024 19:10,Noche,Busch Stadium,Manny Gonzalez,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,,,,,,,,,,,
747034,27/05/2024,Baltimore Orioles,Boston Red Sox,11,3,14,8,0,0,Final,27/05/2024 13:05,Dia,Oriole Park at Camden Yards,Andy Fletcher,0,0,0,1,0,1,0,5,0,0,0,0,0,4,3,0,0,,,,,,,,,,,
745904,27/05/2024,Minnesota Twins,Kansas City Royals,6,5,7,10,1,1,Final,27/05/2024 14:10,Dia,Target Field,Jordan Baker,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,1,4,,,,,,,,,,,
746788,27/05/2024,Chicago White Sox,Toronto Blue Jays,1,5,10,6,0,1,Final,27/05/2024 14:10,Dia,Guaranteed Rate Field,Marvin Hudson,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,,,,,,,,,,
746549,27/05/2024,Colorado Rockies,Cleveland Guardians,8,6,8,10,0,1,Final,27/05/2024 16:10,Dia,Coors Field,Mark Wegner,1,0,2,1,1,0,0,6,0,0,0,1,1,0,0,0,1,,,,,,,,,,,
746708,27/05/2024,Cincinnati Reds,St. Louis Cardinals,3,1,5,5,0,2,Final,27/05/2024 16:10,Dia,Great American Ball Park,Lance Barrett,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
747118,27/05/2024,Atlanta Braves,Washington Nationals,4,8,8,15,0,0,Final,27/05/2024 16:10,Dia,Truist Park,Lance Barksdale,4,0,1,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,,,,,,,,,,
745986,27/05/2024,Milwaukee Brewers,Chicago Cubs,5,1,6,5,0,1,Final,27/05/2024 16:10,Dia,American Family Field,Tripp Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,,,,,,,,,,,
745338,27/05/2024,San Francisco Giants,Philadelphia Phillies,8,4,12,7,1,3,Final,27/05/2024 17:05,Dia,Oracle Park,James Hoye,0,0,0,3,2,0,2,0,0,2,0,1,0,2,0,0,0,,,,,,,,,,,
745416,27/05/2024,San Diego Padres,Miami Marlins,2,1,8,4,0,2,Final,27/05/2024 18:40,Noche,Petco Park,Chad Fairchild,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
745254,27/05/2024,Seattle Mariners,Houston Astros,3,2,6,6,1,0,Final,27/05/2024 21:40,Noche,T-Mobile Park,Larry Vanover,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
745816,27/05/2024,New York Mets,Los Angeles Dodgers,0,3,3,10,0,0,Final,28/05/2024 16:15,Dia,Citi Field,Ramon De Jesus,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
745818,28/05/2024,New York Mets,Los Angeles Dodgers,2,5,4,11,1,0,Final,28/05/2024 16:10,Dia,Citi Field,Jeremy Riggs,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,0,,,,,,,,
745816,28/05/2024,New York Mets,Los Angeles Dodgers,0,3,3,10,0,0,Final,28/05/2024 16:15,Dia,Citi Field,Ramon De Jesus,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
747033,28/05/2024,Baltimore Orioles,Boston Red Sox,3,8,8,11,1,0,Final,28/05/2024 18:35,Noche,Oriole Park at Camden Yards,Mike Muchlinski,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,,,,,,,,,,
746709,28/05/2024,Cincinnati Reds,St. Louis Cardinals,1,7,4,13,1,0,Final,28/05/2024 18:40,Noche,Great American Ball Park,Mark Ripperger,0,0,0,0,1,0,2,0,0,0,0,1,3,0,0,0,1,0,,,,,,,,,,
745091,28/05/2024,Tampa Bay Rays,Oakland Athletics,0,3,3,6,0,0,Final,28/05/2024 18:50,Noche,Tropicana Field,Brennan Miller,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
747115,28/05/2024,Atlanta Braves,Washington Nationals,2,0,5,7,0,0,Final,28/05/2024 19:20,Noche,Truist Park,Nic Lentz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,
745903,28/05/2024,Minnesota Twins,Kansas City Royals,4,2,10,5,0,1,Final,28/05/2024 19:40,Noche,Target Field,Mark Carlson,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,,,,,,,,,,,
746791,28/05/2024,Chicago White Sox,Toronto Blue Jays,2,7,8,13,1,0,Final,28/05/2024 19:40,Noche,Guaranteed Rate Field,Nick Mahrley,0,0,3,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,,,,,,,,,,
745987,28/05/2024,Milwaukee Brewers,Chicago Cubs,3,6,3,9,0,0,Final,28/05/2024 19:40,Noche,American Family Field,Charlie Ramos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,,,,,,,,
745017,28/05/2024,Texas Rangers,Arizona Diamondbacks,4,2,6,8,0,0,Final,28/05/2024 20:05,Noche,Globe Life Field,Todd Tichenor,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,
746552,28/05/2024,Colorado Rockies,Cleveland Guardians,7,13,10,13,1,1,Final,28/05/2024 20:40,Noche,Coors Field,Bruce Dreckman,2,0,0,0,0,2,2,2,3,0,0,3,3,0,3,0,0,0,,,,,,,,,,
746229,28/05/2024,Los Angeles Angels,New York Yankees,4,3,9,9,0,0,Final,28/05/2024 21:38,Noche,Angel Stadium,Adam Hamari,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,,,,,,,,,,,
745258,28/05/2024,Seattle Mariners,Houston Astros,4,2,7,5,1,1,Final,28/05/2024 21:40,Noche,T-Mobile Park,David Rackley,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,
745412,28/05/2024,San Diego Padres,Miami Marlins,4,0,9,6,0,1,Final,28/05/2024 21:40,Noche,Petco Park,Paul Clemons,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,
745337,28/05/2024,San Francisco Giants,Philadelphia Phillies,1,0,4,7,0,0,Final,28/05/2024 21:45,Noche,Oracle Park,Rob Drake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
746468,28/05/2024,Detroit Tigers,Pittsburgh Pirates,2,10,4,13,0,0,Final,29/05/2024 12:45,Dia,Comerica Park,Chad Whitson,0,0,0,1,3,0,1,0,0,0,1,1,2,0,1,0,2,0,,,,,,,,,,
746467,29/05/2024,Detroit Tigers,Pittsburgh Pirates,8,0,10,3,0,3,Final,29/05/2024 12:40,Dia,Comerica Park,Doug Eddings,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,,,,,,,,,,,
746468,29/05/2024,Detroit Tigers,Pittsburgh Pirates,2,10,4,13,0,0,Final,29/05/2024 12:45,Dia,Comerica Park,Chad Whitson,0,0,0,1,3,0,1,0,0,0,1,1,2,0,1,0,2,0,,,,,,,,,,
746706,29/05/2024,Cincinnati Reds,St. Louis Cardinals,3,5,8,12,0,1,Final,29/05/2024 13:10,Dia,Great American Ball Park,Roberto Ortiz,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,
745011,29/05/2024,Texas Rangers,Arizona Diamondbacks,6,1,8,9,0,0,Final,29/05/2024 14:35,Dia,Globe Life Field,Emil Jimenez,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,1,,,,,,,,,,,
745333,29/05/2024,San Francisco Giants,Philadelphia Phillies,1,6,6,14,0,1,Final,29/05/2024 15:45,Dia,Oracle Park,D.J. Reyburn,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,,,,,,,,,,
745817,29/05/2024,New York Mets,Los Angeles Dodgers,3,10,9,16,2,0,Final,29/05/2024 16:10,Dia,Citi Field,Adrian Johnson,0,0,1,0,0,0,1,0,1,3,0,0,0,0,6,0,1,0,,,,,,,,,,
745414,29/05/2024,San Diego Padres,Miami Marlins,1,9,8,16,2,0,Final,29/05/2024 16:10,Dia,Petco Park,Carlos Torres,0,0,2,0,1,1,0,0,3,0,1,0,1,0,0,0,1,0,,,,,,,,,,
